1,0.9082378676810984
2,0.869469006857138
3,0.7999556265763229
4,0.7812939211563362
5,0.7596009676606414
6,0.20948748105272794
7,0.8533286051730952
8,0.824780772533968
9,0.28040686082853755
10,0.43027161371788464
11,0.30903238414418943
12,0.7961689426507359
13,0.7358925650531792
14,0.2170597411692414
15,0.9117594390837077
16,0.7462593502818137
17,0.4466041223114681
18,0.28139233326617
19,0.11649315823020753
20,0.016434723740565413
21,0.09626049618035386
22,0.023688381077031553
23,0.023019719752682546
24,0.04716928551809921
25,0.01777701977746639
26,0.1719333017687423
27,0.18166352492713628
28,0.02283904871668861
29,0.031012821102845912
30,0.007406687845864217
31,0.015302063725872632
32,0.011703054244989922
33,0.016187277732209602
34,0.009620404906376532
35,0.06740231978413137
36,0.12575118826281684
37,0.01556328660286996
38,0.009437064398722755
39,0.04168667482829532
40,0.015213629375708809
41,0.3285203673403825
42,0.09438589849830774
43,0.042808344262836834
44,0.3968987273395286
45,0.4881334936496025
46,0.0563727684724604
47,0.07422822964273575
48,0.017103340903842898
49,0.009486842610899491
50,0.2526069145953701
51,0.08736573649265006
52,0.024918678693694938
53,0.0370691876549846
54,0.016839668559622923
55,0.12306533503254606
56,0.1066247993538341
57,0.02663175778789969
58,0.06503878747845443
59,0.010426363643209747
60,0.009008132347305967
61,0.0783353169442592
62,0.6711500290141139
63,0.01062192084417657
64,0.13076546370391276
65,0.06180856274715937
66,0.02057078849948936
67,0.2279239042680734
68,0.008606819926598171
69,0.36853277186460537
70,0.054283591061302296
71,0.016518597755173867
72,0.08583790450188554
73,0.03471596972220619
74,0.010771576633010803
75,0.013526859914841823
76,0.3949595190304702
77,0.32719073626083023
78,0.024775385907196336
79,0.04287839357018759
80,0.1332298226339654
81,0.0857873283589557
82,0.068114324274192
83,0.05146441647577867
84,0.0972233785125642
85,0.02492535972874647
86,0.005640539261893079
87,0.1614868040199757
88,0.04687152874435789
89,0.0202233442576428
90,0.21521745573701345
91,0.005804699057373201
92,0.32807030807212134
93,0.056010258368098705
94,0.009356994665893856
95,0.2961311345117346
96,0.008959291590641346
97,0.0202646100785431
98,0.0626929470757087
99,0.008716934442763153
100,0.019612109488035465
101,0.01772394263868772
102,0.035645151056137164
103,0.7194301832930314
104,0.00930174450557357
105,0.04973819947122289
106,0.06286185800335288
107,0.13010755776270758
108,0.40301741054060164
109,0.20856466467634255
110,0.008122909224308587
111,0.008865391534359151
112,0.013829599581425265
113,0.02965251739069761
114,0.13616969027478473
115,0.07220712634235353
116,0.4748055676401771
117,0.052779957288911425
118,0.05793960876745845
119,0.012666554797286787
120,0.0158088383324864
121,0.02250543544896719
122,0.010166946378810425
123,0.24712604759306991
124,0.013945774188089352
125,0.009038428118171004
126,0.10478092450649851
127,0.016316788727155595
128,0.0706669138199716
129,0.015070195735935831
130,0.012062014535650867
131,0.01231820806578171
132,0.46701013649340045
133,0.31781020119212405
134,0.20616257679945468
135,0.09662048766880946
136,0.01315313309184065
137,0.014039364225481913
138,0.010064970387752553
139,0.023100542319116832
140,0.22739859366162007
141,0.15217203658702266
142,0.09646563361421327
143,0.012308373786026868
144,0.019768558332749462
145,0.16252626361924605
146,0.008408709554586757
147,0.020200926616648948
148,0.4787804290826323
149,0.03734375060579955
150,0.0325294162887217
151,0.18361443087962384
152,0.2863257710614132
153,0.024370092688128644
154,0.15719611633739408
155,0.016625650818451937
156,0.05760470471645395
157,0.0394801354422043
158,0.19748770412784858
159,0.16873015374529385
160,0.05753505642417967
161,0.008673398222776867
162,0.03831523471162511
163,0.008418940082732836
164,0.1648260031343933
165,0.011921222613931356
166,0.006266423897565979
167,0.4523474743679765
168,0.4749283364670608
169,0.031671226530435886
170,0.022462973060144813
171,0.012510479655833935
172,0.01548052950690805
173,0.01260711155764696
174,0.01573387028511844
175,0.009987740698732255
176,0.045364743278490584
177,0.3327437257738236
178,0.17252146054547662
179,0.0229231789407202
180,0.13563806062885791
181,0.03209989441919823
182,0.009376840103088785
183,0.5925954234022741
184,0.35318962850466246
185,0.03339806665953334
186,0.006674834757920363
187,0.009920831366478583
188,0.3895612418232395
189,0.01916250525216146
190,0.28181346533476453
191,0.11827872298713793
192,0.0798831486255157
193,0.06466816121632203
194,0.020138025496445174
195,0.043958518443514207
196,0.0069662493019765235
197,0.03903817819461773
198,0.006608420105610477
199,0.017141208922855974
200,0.012913273691599546
201,0.01160369537608186
202,0.13128183999605625
203,0.019946552003930477
204,0.014542552227020571
205,0.01666111223189807
206,0.0059629974195425164
